GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,target
92.1875,232.5,103.5,510.0,22.652569,0
115.90761,250.58261,112.38261,778.6087,30.15297,0
117.79934,234.94737,127.42105,365.6842,29.342,0
114.430695,248.33333,121.64706,529.4706,16.212851999999998,0
114.387794,228.53125,110.90625,526.21875,28.379524,0
111.33088,234.76471,105.35294,885.94116,16.234015,0
130.8685,230.41463,102.34146,727.29266,27.258451,0
110.67219,238.89473,116.73684,565.3684,15.630604,0
118.90555,237.27368,110.378944,815.7579,34.249264000000004,0
145.81818,251.33333,118.77778,442.0,23.862776,0
121.52731,269.23334,144.0,428.5,26.53595,0
135.02135,238.25974,114.53247,568.8312,21.213188,0
137.5666,241.33333,111.49275,775.95654,29.763874,0
134.52982,229.25455,106.87273,590.7818,16.520802,0
141.286,250.8125,140.59375,395.75,17.479423999999998,0
150.99629,218.11765,99.70588,735.64703,25.29535,0
126.752495,260.0,136.0658,507.5658,17.499289,0
100.15,243.8,111.0,764.8,30.13702,0
121.39109,304.73627,199.3956,435.0989,24.209059,0
128.24233999999998,278.2093,160.1628,468.25583,17.053696,0
128.58365,244.58475,115.0,705.7712,12.760596,0
133.81433,222.72632,104.642105,528.0105,24.596525,0
123.82335,248.28835,125.08589,554.90796,21.775463,0
168.8375,252.0,122.0,580.0,17.843764999999994,0
150.54054,304.7857,194.85715,444.07144000000005,18.908615,0
144.22916999999995,246.66667,116.66666399999998,823.6667,33.00505,0
133.1953,231.65776,120.786095,452.03745,29.648155,0
137.56483,255.05263,115.68421,835.7368,39.194508,0
123.71926,275.17856,163.62857,462.05,14.979578,0
113.952484,239.76744,112.976746,568.6395,15.594272,0
114.25,336.8,228.0,443.46667,12.638389,0
139.79048,255.33333,121.33333600000002,722.36365,16.805536,0
125.390526,243.43307,116.29921000000002,757.18896,21.073566,0
132.81976,253.19872,139.92308,454.98718,14.901864000000002,0
149.07811999999996,280.5,160.16666999999995,456.16666,36.59567,0
139.07442,244.66667,115.25926,752.7407,25.360662,0
108.39453,254.625,117.6875,895.0,27.959793,0
118.5299,252.76315,121.789474,626.0,18.520128,0
103.83036,273.85715,158.14285,474.42856,11.745603,0
110.13351000000002,209.29167,103.458336,473.20834,19.772139000000006,0
131.5199,242.43478,113.76087,682.1739,26.115608,0
149.44235,244.14894,112.87234,609.8511,18.158573,0
129.99196,264.28204,147.97437,472.0,21.022795,0
144.4507,248.0,114.0,876.0,26.981476,0
113.713875,251.95454,118.84091,801.6818,32.625820000000004,0
140.55463999999998,247.78261,129.86956999999998,503.26086,25.529922,0
130.5377,241.77777000000003,120.37778,527.93335,17.104385,0
122.80855,266.48648,147.37837,486.52704000000006,16.711578,0
122.01637,244.36986,113.91096,708.1301,17.282091,0
137.32317,244.06451,114.80645,733.6129,30.662338,0
124.02941,244.0625,117.34375,634.84375,25.845526,0
144.19771,245.0,119.954544,595.5909,14.236564,0
137.03874,231.58824,114.86275,462.8137200000001,29.822823,0
137.67162,244.55263,116.02631,709.4211,23.745258,0
123.396866,244.10417,107.6875,685.9583,29.827513,0
125.00075,244.52344,113.40625,728.4375,12.295827,0
118.94599,226.38889,112.80556,461.30554000000006,36.965816,0
142.88889,235.11429,113.34286000000002,728.25714,24.091492,0
117.2975,237.32,111.52,681.16,29.824821000000004,0
109.03993,248.52777000000003,125.86111499999998,582.5833,24.24069,0
143.98125,244.5,114.1,743.5,31.99203,0
125.01017,238.75676,118.432434,584.4595,20.17777,0
109.853294,244.59525,115.14286,748.9286,13.629367000000002,0
151.23622,252.8125,115.5,884.6875,16.009764,0
117.84383400000002,256.19565,117.108696,901.1957,22.053766,0
125.83755,242.30487,116.414635,587.7439,24.56075,0
110.85309,243.70589,117.411766,546.9216,17.23013,0
134.01391999999998,242.74419,119.406975,556.7093,23.401754,0
136.03647,230.88461,112.051285,544.52563,23.576975,0
120.60392,233.90625,109.46875,595.96875,16.507101000000002,0
120.51843999999998,262.3793,120.10345,914.7931,38.86802,0
131.23033,179.89456,73.95527,179.16933,6.236749,0
143.16397,188.35484,79.19355,345.3225700000001,16.182620999999994,0
135.07474,204.7347,88.0,456.93878,29.456284000000004,0
111.94477,202.125,84.09375,384.71875,26.02656,0
122.23064,243.13586,114.190216,656.6957,14.01551,0
125.29841,235.58257000000003,106.97774,681.9128,9.441092,0
125.8166,196.22223,85.236115,353.1527700000001,23.232504,0
122.51391,181.75,77.92308,266.51923,15.912331,0
129.3436,229.1659,102.133644,660.79724,10.316183,0
129.16792,205.4762,92.7381,395.2619,28.841984000000004,0
104.25313,193.35,85.45,416.05,31.572575,0
123.7,233.7375,109.8375,717.825,9.276575,0
131.4298,183.93333,81.4,230.46666,4.787019,0
133.28394,180.40277,75.013885,270.45834,14.020708,0
110.56795,206.11111,86.55556,535.6111,33.98729,0
117.8934,208.10811,91.10811,483.8919,39.76869,0
134.48071000000002,187.8353,81.89412,361.4,16.488537,0
132.25081,185.92993,77.76433,285.2739,20.93173,0
126.83296,191.52046,81.02339,237.88889,19.904325,0
134.7766,196.33333,87.833336,351.33334,9.30883,0
131.68245,196.78125,87.4375,358.14062,30.602734,0
110.30105,191.08333,81.916664,368.25,20.506733,0
124.2246,197.51819,86.47726999999998,392.4909,27.879986,0
146.58934,182.9,77.9,343.5,12.165114,0
133.22423999999998,197.25,88.84615,374.81732,17.657408,0
119.04086,206.0,93.223526,421.38824000000005,18.53492,0
121.91141,218.11905,96.04762,583.0238,27.476233,0
135.46432,188.0,83.10769,332.13846,18.909151,0
108.88603,192.76471,83.0,316.88235,17.179089,0
115.70306,205.2069,85.24138,476.34482,27.14413,0
131.66313,229.18452,103.91071,665.75,10.313906,0
132.22322,214.0,97.85714,570.2857,23.266865,0
138.04155,196.21739,77.21739000000002,344.78262,10.835948,0
127.84257,210.25581,86.97674599999998,473.53488,41.473743,0
123.318886,205.74226,87.4433,420.7732,34.53481,0
117.15614,206.36842,93.8421,555.6842,33.503048,0
138.11253,194.96666,83.36667,358.73334,14.90548,0
110.128136,260.35556,117.4,723.9778,16.917315,0
115.67,216.94737,88.210526,532.2105,38.16976,0
135.51416,193.7,83.9,323.27274,10.845954,0
128.78143,194.4762,89.333336,336.9524,10.893007,0
135.57291999999998,202.04167,84.291664,338.75,26.428625,0
120.81937,207.18018,93.23424,445.3063,28.284073,0
122.57224,228.63637000000003,100.15151,609.4545,16.429722,0
120.0034,201.6937,90.78378,443.25226,23.994139,0
133.48969,192.51819,83.15455,326.34546,22.419361,0
132.96317,205.875,86.0,384.5,15.740076,0
138.30544,203.85715,89.85714,421.35715,26.36099,0
141.61511000000004,204.65715,91.28571,448.8857,24.37955,0
123.32992,201.27907,89.81395,374.0465,26.167845,0
110.555275,200.96,91.2,522.96,32.160698,0
129.96408,251.35051,124.237114,640.433,18.173344,0
135.94565,192.02438,84.35365999999998,203.12195,7.112423,0
129.49406000000002,192.46512,82.44185999999998,242.46512,13.947634,0
119.35918,195.65,84.925,292.925,17.222368,0
130.8596,175.0,81.36363,241.86363,13.459459,0
142.51041999999995,188.33333,86.833336,450.0,20.087828,0
114.03261,253.5577,118.63461,689.0961,19.439665,0
115.43411,262.0877,144.89473,562.4035,14.814727,0
128.99303,222.0,101.77778,479.94446,49.531757,0
134.60406,206.6,97.76,332.56,15.458021,0
123.41803,200.65753,90.10959,321.43835,22.24396,0
134.49591,191.67392,88.19565,322.4130600000001,24.406528,0
129.85765,275.8,146.85556,645.7889,33.406040000000004,0
143.49768,267.7037,149.37038,568.9259,15.149461,0
134.82948000000002,258.72726,133.59091,602.2273,14.797252,0
123.88264,267.58975,132.15384,612.79486,28.801252,0
115.84191,200.44118,87.32353,366.11765,36.64306,0
141.11685,204.0,93.13043,509.73914,26.603758000000006,0
116.46163,278.72,141.86667,718.26666,24.15316,0
131.6164,274.89108,157.37624,516.9505,23.109848,0
131.74667,183.87428,78.20571,237.24,13.889472,0
121.78132,196.57272,86.163635,363.96362,33.015453,0
146.68687,197.8,86.8,320.8,9.255139,0
120.588455,283.4,140.41176000000002,776.7882,17.906654,0
112.850395,290.125,145.4375,807.5,16.971369,0
113.50625,251.6,128.5,490.8,17.90782,0
125.04171,292.31033,187.34483,429.7414,9.577644,0
129.3396,283.22974,179.01352,397.6554,11.546837,0
125.882355,260.11765,148.82353,357.4117700000001,24.566273,0
107.7521,194.4,82.26666999999998,307.6,15.869748,0
100.88281,199.875,88.208336,466.58334,21.888884,0
133.93368999999998,210.17809,94.520546,408.0274,24.778328,0
130.15198,186.9227,82.08695999999998,282.54108,18.717772,0
115.6875,208.08333,95.77778,425.52777,42.710915,0
114.17938999999998,225.75758,98.42424,455.48486,15.487013,0
132.42247,202.88506,101.22988,242.7931,21.763092,0
124.67883,308.74286,204.62857,387.48572,7.588605999999999,0
130.80353,195.21349,84.44944,329.8764,19.980082,0
110.08654,211.0,93.0,420.6154,31.143303000000003,0
112.5628,196.4151,88.20755,334.1698,17.054558,0
130.4735,289.0435,169.59421,491.4203,16.239672,0
121.02202,297.2539700000001,192.42857,414.69843,9.437973,0
130.55731,201.92079,87.32674,183.00494,8.40271,0
130.3614,190.53334,87.111115,308.3,21.222212,0
131.5508,185.0,76.166664,217.0,11.700082,0
123.00687,252.5,143.79268000000005,313.54877,32.354424,0
132.09811000000002,271.1143,134.07143,657.25714,23.108246,0
119.725845,205.68518,92.388885,421.41666,28.541014,0
114.78409,291.63635,165.63637,648.7273,21.986849,0
134.89175,181.62296,77.55738000000002,242.2295,10.138678,0
129.22223,187.25374,81.477615,300.7015,16.179585999999997,0
128.27373,248.62715,113.90796,691.06396,9.934655,0
125.43362,289.3433,181.22388,361.08954,12.039902,0
124.968506,269.75,137.25,544.0,17.448027,0
128.18303999999998,194.10811,85.02702,372.1081,26.942896,0
118.257126,202.08594,90.21094,360.375,21.284988,0
137.19771,202.63637,92.36363,388.45456,27.9378,0
146.76596,210.0,92.666664,550.3333,34.3774,0
103.13194,198.88889,87.111115,412.66666,21.89932,0
118.58358,195.30952,88.28571,334.0,24.008467,0
117.12412,253.53703,116.85185,715.03705,19.086187,0
129.46954,258.61594,129.99275,597.587,21.27599,0
126.705185,275.89285,161.17857,455.2143,15.353062,0
130.40677,187.38318,80.73832,220.30841,13.679038,0
120.190674,214.2889,95.27778,570.06665,31.153917,0
134.30128,250.0,134.1,284.2,19.512753,0
131.75808999999998,194.28261,84.565216,315.60144,14.167964,0
135.11888000000002,184.44661,81.35922,266.38834,10.91921,0
144.92133,197.8,85.92,353.96,14.99632,0
134.347,198.54546,86.27273000000002,402.04544,28.51417,0
120.658066,197.62712,85.254234,340.81357,14.197220000000002,0
129.287,250.76387000000003,115.93978,718.9081,9.627593,0
123.40193,199.22858,87.62857,309.82858,16.520996,0
118.72973,275.42856,159.71428,453.57144000000005,6.123308,0
134.72784,245.9,129.0,280.3,18.629278,0
124.12117,204.92857,88.89286,435.15475,25.550325,0
134.71164,204.0678,92.78531,370.33334,19.206854,0
130.71323999999998,238.24051,109.417725,690.70886,8.728709,0
120.88482,259.33334,138.33333000000002,425.33334,15.250455,0
115.00505,212.04597,95.804596,377.50574,18.75076,0
118.33674,206.94595,92.10811,457.86487,23.287106,0
117.007355,210.97058,90.02941,538.5,31.770752,0
123.13785,248.68,115.64,544.36,39.48205,0
128.13107,232.53847,111.23077,341.92307,24.668932,0
131.50278,198.68132,89.03296999999998,262.72528,15.637034,0
112.59524,190.28572,83.28571,355.14285,31.16673,0
115.88838,208.2439,92.731705,531.439,35.467476,0
117.6875,187.68,82.4,332.4,48.23005,0
134.57648,193.78125,86.21875,401.96875,28.30441,0
135.19296,202.03847,90.38461,477.34616,36.942997,0
107.53977,219.90909,89.63637,562.2727,32.012394,0
133.29398,195.96689,84.7351,330.0828,20.08743,0
117.665565,182.8421,85.47369,350.1579,20.4525,0
120.88526,205.82666,94.77333,513.1333599999998,35.09346,0
134.53753999999998,184.65384,80.48076999999998,337.73077,19.801905,0
135.63068,201.09091,79.545456,464.81818,28.867323,0
130.55783,195.92308,87.25,437.8654,30.526058000000006,0
136.41347,216.76923,101.84615,628.0769,37.176376,0
136.43333,203.47058,83.47059,433.47058,20.018332,0
113.39882,229.4375,102.09375,655.625,35.883873,0
116.75873,214.2269,95.62185,549.0084,34.473454,0
113.66666399999998,207.55556,88.166664,479.27777,43.43851,0
135.32811999999998,212.5,87.21154,485.26923,33.506879999999995,0
137.61719,218.3125,100.3125,604.6875,33.517720000000004,0
137.04738,185.89473,79.197365,256.4342,11.659083,0
137.39456,214.19588,93.04124,535.6804,24.400227,0
112.10305,215.77391,95.66956,581.8,29.360577000000006,0
124.990555,195.2093,84.05814000000002,399.84885,31.954708,0
116.04986,208.72728,93.88637,495.79544,40.323914,0
155.06818,203.57143,86.85714,477.85715,6.726433,0
114.76953,202.0625,88.6875,492.75,18.68562,0
142.22357,195.09677,86.19355,413.58066,22.530773,0
133.82286000000002,225.09091,98.181816,643.36365,25.242296,0
146.23958000000005,211.66667,96.5,582.5833,14.876342,0
140.15315,203.82143,94.0,414.17856,13.270489,0
140.83411999999996,184.48148,75.87037,316.7037,11.614596,0
137.98012,216.40909,97.86363,597.63635,38.664055,0
132.26666,194.76666,84.5,318.2,19.10032,0
140.22438,193.87273,84.527275,462.32727,29.360209,0
136.00598,218.90475,96.52381,582.3333,21.49524,0
118.79425,202.21687,90.783134,442.6988,31.430897,0
140.61632,205.7619,92.11905,487.83334,21.153955,0
142.94904,200.57692,86.96154,431.03845,19.287186,0
121.2527,204.65517,89.31035,493.34482,31.49305,0
132.51576,204.59525,91.809525,431.8254,20.494911,0
130.30469,196.25,78.0,313.75,32.368423,0
125.8869,211.71428,91.7619,523.619,36.727962,0
107.63025,204.06667,94.53333,413.2,16.304602,0
115.46537,214.96552000000003,94.86207,533.34485,31.111017,0
108.5625,207.72728,93.181816,504.45456,38.869137,0
142.48803999999996,203.08824,91.04412,414.9117700000001,19.867397,0
143.37425,206.19048,91.95238,455.5238,21.579575,0
116.473915,206.48276,91.62069,408.31033,16.613962,0
112.99373,203.525,94.0,410.5,22.577076,0
136.04962,216.14035,96.8421,503.42105,34.28748,0
126.59328,204.60345,91.413795,401.2931,24.38712,0
134.86147,207.75862,90.344826,533.89655,36.457493,0
104.73684,214.10527,95.26316,558.6316,31.780235,0
125.04283,214.75,95.30556,444.90277,23.274591,0
123.04965,222.15277000000003,100.40278,617.9167,29.389778000000003,0
117.56863,216.54903,97.196075,644.8431400000002,39.397842,0
130.66222,213.9697,96.045456,649.0303,32.699974,0
113.25836,210.58824,90.85294,435.4117700000001,33.884052000000004,0
123.52252,228.21428,105.0,590.8571,32.724888,0
133.78162,223.30986,99.11268,552.0563400000002,30.48749,0
131.36612,186.0,82.7381,273.64285,17.180052,0
122.72291,230.70589,105.35294,736.0,26.37811,0
116.8346,227.42424,104.51515,736.3485,21.862183,0
139.15657,217.36667000000003,98.73333,590.3,22.595697,0
115.750694,221.86667000000003,103.6,624.08887,17.869844,0
116.31534,208.54546,93.818184,511.95456,21.134409,0
116.96484,222.6875,96.4375,498.6875,29.654718,0
130.45615,214.73529,95.95588,494.79413,33.338863,0
122.2042,219.0404,97.69697,583.38385,25.660797,0
127.872444,194.8077,88.34615,340.69232,24.317085,0
137.4926,231.52942,106.94118,676.64703,36.431953,0
116.39078,200.84616,91.38461,357.42307,19.258904,0
133.37913999999998,191.02632,90.0,319.9737,18.096865,0
134.2134,181.64249,79.29015,262.92227,16.537283,0
144.77678,186.95238,88.57143,303.09525,13.393741,0
128.04936,192.37584,83.63758,315.2886,23.835724,0
123.52663,203.34375,90.984375,419.28125,20.884727,0
116.98006,195.04546,85.78788,376.72726,39.672432,0
112.62931,216.44827,96.44827,531.0345,33.53015,0
147.53468,190.22728,86.36363,327.5,8.421735,0
140.77216,207.52,93.88,448.28,22.859081,0
122.2457,203.31372,89.70588000000002,412.70587,35.813927,0
131.34125,180.61458,80.333336,270.125,22.705368,0
134.23718,182.2,74.9,291.7,23.612444,0
133.11472,171.67105,70.5,218.28947,13.563403,0
127.55197,175.875,71.14773000000002,234.28409,16.469795,0
127.621185,169.13099999999997,67.44541,174.48909,9.037029,0
132.67316,179.87402,77.76378000000003,261.50394,19.718664,0
116.38878,186.56451,79.70968,299.9516,22.054682,0
139.80803,175.28572,78.71429,270.2857,9.641534,0
130.97153,168.08571,69.62857,207.50476,12.195624,0
130.20595,203.79825,88.63158,380.88596,22.950644,0
89.8125,190.8,83.2,354.8,8.704022,0
145.59055,191.5,91.4375,398.0625,14.491376999999998,0
132.25394,206.19643,96.14286,421.44644000000005,25.976484,0
116.05104,200.35185,87.833336,440.72223,34.846794,0
127.32609,177.41975,77.82715999999998,276.44446,21.620241,0
112.67391,196.65218,89.82609000000002,399.3913,22.251017,0
131.50395,199.46153,88.3986,389.74826,24.943012,0
112.68468,205.73438,91.40625,419.6875,23.898527,0
136.48595,202.0303,87.76768,366.86868,19.644674,0
117.96693,197.65,82.925,308.025,18.612831,0
137.92923000000002,195.52942,81.67647,296.52942,13.537242,0
134.14203,210.0,95.35384,460.16922,16.314004999999998,0
120.456726,209.67256,92.57522,402.55753,25.389086,0
142.05469,204.75,90.625,375.125,18.261875,0
114.38858,211.10448,92.656715,638.50745,24.058903,0
118.06196,218.0923,100.723076,513.12305,18.903404,0
126.20776,234.8,117.67273,454.76364,22.496456,0
123.307556,269.82568,148.51376000000005,385.59634,15.628779000000002,0
123.03423,209.65715,92.542854,702.02856,23.16764,0
136.98148,217.58824,101.882355,671.0,44.554153,0
117.434135,209.95238,91.38095,608.881,30.496124,0
156.66797,216.5,91.0625,589.125,11.479431,0
124.11878,207.16484,89.83516999999998,560.05493,28.757383,0
183.28125,270.0,146.0,430.0,29.5,0
138.39603,202.80487,91.87805,547.1951,36.26361,0
118.64602,262.69766,143.81395,500.69766,21.936508,0
104.302086,270.0,146.0,430.0,154.57324,0
119.12613,203.42857,92.14286,498.14285,27.22094,0
144.38759,200.25807,88.69355,530.25806,19.28123,0
109.219406,213.4,95.2,562.2,12.808678,0
130.68683,217.13208,100.73585,535.2075,14.519526999999998,0
135.87814,203.68571,92.62857,460.37143,28.604038,0
115.83042,241.45901,122.36066,535.31146,15.87019,0
121.16964,197.78572,91.60714,525.75,22.50088,0
112.19802,214.8158,96.23684,686.7895,37.235867,0
120.04658,223.1087,107.30435,659.3261,20.2151,0
129.92639,218.94286,97.34286,640.4,29.926659,0
121.591606,199.24445,87.888885,449.46667,21.252556,0
116.071045,206.21277,89.34042,560.7234,28.631548,0
119.39339,196.61818,87.29091,458.65454000000005,28.69448,0
131.92056000000002,208.07408,92.74074,626.0,21.628996,0
136.96428,215.0,100.28571,676.4286,24.674204,0
134.69571000000002,202.51765,92.48235,509.15295,26.121187,0
115.69676,228.33333,106.66666399999998,757.4074,21.880585,0
118.11735,205.7027,90.48649,524.72974,30.807634000000004,0
139.90358,201.89285,88.42857,471.92856,21.073729,0
121.77331,269.9375,140.96875,547.21875,36.654945,0
124.8223,292.96704,177.48352,313.67032,19.489029,0
97.91071,211.0,91.0,501.0,17.577814,0
133.7644,290.58334,157.66666999999995,517.75,22.528646,0
137.85863,186.4918,83.50819399999997,387.08197,16.861643,0
124.621895,210.64647,96.171715,627.49493,18.504433,0
132.65956,209.39822,104.548676,225.99115,14.277356,0
127.60191,191.8,82.95,421.375,23.189383,0
124.44156,268.58762,150.0,421.6598,15.87499,0
128.36058,184.65152,77.43939,335.60605,15.907684,0
108.26199,199.35294,89.35294,504.7647,23.158045,0
130.36328,199.8125,83.0,434.375,51.053894,0
127.60803,176.0,73.68965,275.63217000000003,12.686635,0
125.48183,198.25185,86.27407,488.99258,25.247185,0
124.01087,234.6087,112.30435,315.34784,43.03812,0
130.26203999999998,202.90446,91.29936,391.36942,20.700008,0
133.84677,178.12698,71.28571,263.1111,11.394393,0
127.48125,259.6,152.4,244.8,17.934324,0
130.14713999999998,197.5,81.11363,257.93182,20.414038,0
123.0802,231.0,117.8,299.96,26.159695000000006,0
132.95636000000002,193.21153,84.85576999999998,331.85577,15.41539,0
104.20625,202.9,93.4,611.4,18.427155,0
135.13783,211.9697,94.818184,597.6061,26.170118,0
120.96212,238.12,112.64,667.6,18.701967,0
136.39073,184.4035,79.7193,356.8421,15.524165,0
115.67227,182.0,77.13333,309.6,23.038712,0
137.38025,193.7,84.833336,300.83334,12.870984,0
128.81984,188.63768,83.50725,387.30435,23.796219,0
136.55263,272.05884,142.47058,465.82352,15.346517,0
96.72321,269.85715,140.0,452.7143,20.663485,0
130.69656,213.71428,95.59524,437.7143,31.955824,0
128.19547,200.46902,83.80530999999998,497.53983,24.754457,0
130.2416,212.97562,94.731705,400.73172,24.410309,0
125.51676,225.9646,109.24779,625.0531,22.291117,0
97.26786,198.0,81.42857,507.85715,15.041439000000002,0
111.20857,210.84848,91.318184,562.8333,29.889824,0
135.1097,203.55914,91.92473,544.1828,28.639448,0
127.53796,271.89474,146.36842,538.7895,15.109572,0
141.33682,267.125,144.45833000000005,553.0417,22.577644,0
131.4585,295.75,172.375,388.75,27.143139,0
123.524414,255.0339,138.37288,588.3051,28.84446,0
144.27185,229.84616,105.92308,641.3077,18.397966,0
127.39012,252.14415,125.34234,698.7387,24.797012,0
127.022644,232.42697,111.77528,560.4607,20.082842000000007,0
134.45498999999998,192.15384,83.23076999999998,435.02563,19.79992,0
139.32513,195.78261,80.608696,441.43478,21.784473,0
130.45055,237.33333,113.96491,775.1404,24.880966,0
108.63942,193.38461,79.23076999999998,406.30768,22.604132,0
103.15179,257.7143,136.28572,575.1429,27.440474,0
112.280525,249.47368,127.1579,635.4737,14.224749,0
125.358665,248.07207,121.324326,691.2162,26.39368,0
126.511024,248.16376,112.534935,758.19434,8.155691000000001,0
129.98183999999998,235.90384,111.03846,787.1539,20.788452,0
127.36435,247.66667,137.14285,436.74286,14.966829999999998,0
120.056046,237.34883,118.93023,613.02325,22.671593,0
137.84941,241.8372,112.441864,677.06976,26.642557,0
129.98616,251.20245,118.61963,704.57666,6.753997,0
120.94791399999998,252.33333,109.95833600000002,822.375,25.618969,0
154.725,250.4,112.9,689.5,20.512436,0
128.27919,236.8,113.28,712.04,25.704473,0
117.475,246.05173,115.48276,622.2931,20.739079,0
122.27038600000002,246.28947,117.98684,768.3026,24.17158,0
127.39702,233.25807000000003,110.946236,706.70966,22.736443,0
137.69823,237.44186,126.11628,441.6279,16.133938,0
127.84163999999998,236.10527,123.14035,521.8246,21.822474,0
111.32895,251.57895,126.1579,726.1579,28.094912,0
95.36781,251.72728,123.63637,621.8182,15.429927,0
143.75,251.84616,117.61539,894.46155,22.93598,0
130.30573,248.86046,123.9186,589.7907,24.475033,0
105.79621000000002,247.125,116.925,688.2,12.587295,0
101.7,249.51724,114.965515,765.4138,8.123599,0
141.5,227.86363,102.90909,664.4091,25.830544,0
124.88541399999998,240.25,118.38888500000002,485.25,17.847347,0
125.16666399999998,247.5,113.25,797.0,21.828522,0
133.78638,239.82822,113.141106,569.1411,30.33196,0
128.0634,244.10527,111.350876,751.4912,8.174610000000001,0
116.47808,301.43478,183.76086,527.8695700000002,14.534052,0
135.12433,251.96638,133.4874,441.06723,22.364967,0
112.90279,248.75,120.15323,816.3710000000002,25.054554,0
139.46027,255.10527,135.73685,517.1579,9.66044,0
129.005,246.06,116.68,719.14,23.569311,0
141.53136999999995,232.8125,113.5,684.0625,26.911240000000006,0
124.550896,244.57143,115.09524,656.1905,39.113476,0
121.47908,273.28973,167.6729,459.1402,16.046165,0
143.12732,241.77777000000003,112.11111499999998,620.1852,31.657936,0
112.90215,244.875,114.0,612.0,27.769543,0
141.87163,248.87341,113.55696,654.6076,35.17289,0
118.6697,234.75,109.60714,658.8929,15.758703,0
151.70625,230.0,109.2,584.2,18.542923,0
118.96542,235.12766,110.25532,574.1489,31.676844,0
141.24147,247.68182,115.545456,640.4545,48.86871,0
126.249306,243.18889,115.933334,657.76666,20.397291,0
117.47037,227.05882000000003,111.82353,467.7647,22.642399,0
125.82311,245.62962,120.25926,768.4444599999998,22.959318,0
125.81646,244.9,112.5,686.0,47.28454,0
130.81017,255.33928,143.58928,482.9107,20.72142,0
161.4,239.8,122.2,405.8,22.650387,0
129.32626000000002,248.75,114.74519,730.5649,7.177123,0
116.83065,255.08955,122.98508,768.19403,17.38417,0
135.59482,251.43478,123.63043,748.3261,28.140690000000006,0
133.5192,240.64516,112.83871,537.9677,27.561472,0
139.56299,247.25,113.0,853.5625,37.501457,0
126.0234,234.43137,114.60784,457.62744,27.140938,0
137.43694,246.88095,120.54762,599.4048,19.749565,0
115.94067,248.2549,116.973854,618.30066,19.663296,0
138.32608000000002,237.56522,106.434784,620.95654,20.241827,0
118.29342,252.40625,115.8125,732.32294,12.1192,0
110.30707,241.78261,112.391304,581.4783,27.140118,0
127.7,242.85,112.6,755.5,28.687279,0
134.856,236.73239,110.70422,603.95776,21.901667,0
132.84679,234.36842,109.52631,743.1579,29.153774,0
120.53933,236.91667,112.17857,769.0714,21.568222,0
139.07631,243.08333,115.70833600000002,747.0,20.899520000000006,0
163.5875,252.6,116.0,642.6,20.672688,0
131.52733999999998,248.8125,122.875,796.6875,23.891602,0
127.80755,254.39754,118.38525,718.08606,7.973375,0
120.93823,251.04651,120.906975,859.4186,22.896526,0
133.20522,247.3153,117.47748,851.4054,20.005697,0
140.48807,242.61905,109.97619,619.6071,39.1477,0
112.638695,243.17046,113.21591,586.4659,28.253498,0
149.84042,243.0,126.0,858.0,13.696107,0
135.6966,245.36458,115.53125,619.0833,17.68631,0
114.42459,249.74074,118.88888500000002,803.37036,44.04658,0
139.56438,227.34782,103.36957,602.6087,33.837822,0
110.18229,233.375,107.29166399999998,609.9167,45.167725,0
128.22176000000002,255.61157000000003,117.407715,762.0,7.970712,0
125.99563,254.33156,131.38503,587.3102,19.081945,0
128.8125,236.45454,110.454544,663.2727,35.974277,0
161.32143,241.71428,114.57143,596.9286,32.62472,0
156.4,251.14285,114.85714,621.4286,17.80392,0
147.04297,233.5,115.75,528.5,18.983133,0
97.31641,258.3125,117.8125,856.5,17.560163,0
122.17239,251.45454,119.10909,663.6727,23.471601,0
121.98142,253.68236,119.38824,808.28235,19.470337,0
135.16353999999998,232.48148,109.703705,720.2222,32.959675,0
110.552635,264.33334,135.66666999999998,919.3333,15.834868,0
137.8979,238.125,112.5,696.0417,34.3983,0
116.78548,228.91891,106.72973,684.97296,26.364805,0
154.83594,241.375,115.75,598.25,33.52215,0
110.51923,255.3077,118.61539,764.46155,27.74461,0
125.1294,260.96155,123.59936,742.875,11.465201,0
124.72404,252.90466,116.79378,757.4572,13.79739,0
121.09328,209.70653,94.021736,418.67392,18.972645,0
129.42702,247.65765,114.5045,702.85583,10.1613,0
145.85416999999995,216.33333,93.666664,366.66666,11.308797,0
143.55833,202.2,88.0,410.4,20.149443,0
128.62155,233.44505,103.18681,706.3516,11.739602,0
119.52709,210.21495,94.037384,394.70093,22.198220000000006,0
136.63406,213.575,93.425,475.525,34.007904,0
123.77622,203.55556,90.08081,378.61615,18.241825,0
131.70485,243.83636,112.57272,682.15,9.257068,0
133.20658999999998,189.78824,81.21176,261.12943,15.829104999999998,0
128.72841,198.1875,85.416664,329.7916600000001,23.25834,0
118.87067,218.6,93.8,533.2,36.548428,0
135.58003,197.61539,88.33654,354.3846,18.105736,0
122.55499,249.62611,115.23591,734.9614,10.365565,0
135.51041999999998,199.66667,81.0,409.33334,14.085799,0
125.3089,207.42,91.34,410.02,20.467758,0
126.00893,203.0,84.0,480.0,60.07784300000001,0
117.76581000000002,214.6875,95.984375,449.1875,12.939613,0
121.81474,253.74257000000003,119.16832,698.9802,15.898475,0
134.6625,206.8,91.6,373.6,17.874283,0
138.48485,222.0,99.44827,486.89655,20.283602,0
