Filename,Method,OutlierFraction,NumTrials,BiasCorrection,NumOGKIterations,UnivariateEstimator,ReweightingMethod,NumConcentrationSteps,StartMethod,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
wine,fmcd,0.2,750,1,2,tauscale,rfch,10,classical,0,0.6060606060606061,0.5882352941176471,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.5882352941176471,0.6060606060606061,0.5882352941176471,0.5882352941176471
wine,fmcd,0.2,250,1,2,tauscale,rfch,10,classical,0,0.6060606060606061,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.6060606060606061,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.6060606060606061
wine,fmcd,0.2,500,0,2,tauscale,rfch,10,classical,0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471
wine,fmcd,0.25,500,0,2,tauscale,rfch,10,classical,0,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5263157894736842,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5263157894736842,0.5128205128205129
wine,fmcd,0.3,500,0,2,tauscale,rfch,10,classical,0,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616
wine,ogk,0.25,500,1,2,tauscale,rfch,10,classical,0,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304
wine,olivehawkins,0.25,500,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,20,classical,0,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,2,classical,0,0.4009049773755657,0.4009049773755657,0.4009049773755657,0.4009049773755657,0.4009049773755657,0.4009049773755657,0.4009049773755657,0.4009049773755657,0.4009049773755657,0.4009049773755657
annthyroid,olivehawkins,0.25,1000,1,2,tauscale,rfch,20,classical,0,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114
annthyroid,olivehawkins,0.25,1000,1,2,tauscale,rfch,5,classical,0,0.4241091069071711,0.4241091069071711,0.4241091069071711,0.4241091069071711,0.4241091069071711,0.4241091069071711,0.4241091069071711,0.4241091069071711,0.4241091069071711,0.4241091069071711
annthyroid,olivehawkins,0.25,500,1,2,tauscale,rfch,10,elemental,0,0.43371378402107114,0.43271767810026385,0.43271767810026385,0.4347826086956522,0.43371378402107114,0.43371378402107114,0.43459174714661986,0.43214756258234516,0.43371378402107114,0.43459174714661986
appendicitis,olivehawkins,0.4,1000,1,2,tauscale,rfch,20,classical,0,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449
appendicitis,olivehawkins,0.4,100,1,2,tauscale,rfch,20,classical,0,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449
appendicitis,olivehawkins,0.4,100,1,2,tauscale,rfch,2,classical,0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667
appendicitis,olivehawkins,0.4,100,1,2,tauscale,rfch,5,medianball,0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
appendicitis,olivehawkins,0.4,100,1,2,tauscale,rfch,5,elemental,0,0.4193548387096774,0.5333333333333333,0.3389830508474576,0.2950819672131147,0.2950819672131147,0.5333333333333333,0.5333333333333333,0.4745762711864407,0.3333333333333333,0.4444444444444444
appendicitis,fmcd,0.4,100,1,2,tauscale,rfch,5,classical,0,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264
appendicitis,olivehawkins,0.5,100,1,2,tauscale,rfch,5,classical,0,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646
appendicitis,olivehawkins,0.3,100,1,2,tauscale,rfch,5,classical,0,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882
appendicitis,olivehawkins,0.4,1000,1,2,tauscale,rmvn,5,classical,0,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264
arsenic-female-bladder,fmcd,0.5,1000,0,2,qn,rfch,10,classical,0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666
arsenic-female-bladder,ogk,0.5,1000,1,2,qn,rfch,10,classical,0,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482,0.22929936305732482
arsenic-female-lung,fmcd,0.5,1000,0,2,qn,rfch,10,classical,0,0.21476510067114093,0.21476510067114093,0.21476510067114093,0.21476510067114093,0.21476510067114093,0.21476510067114093,0.21476510067114093,0.21476510067114093,0.21476510067114093,0.21476510067114093
arsenic-female-lung,ogk,0.5,1000,1,2,qn,rfch,10,classical,0,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
arsenic-male-bladder,olivehawkins,0.5,1000,1,1,tauscale,rfch,10,classical,0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028
arsenic-male-bladder,olivehawkins,0.5,100,1,1,tauscale,rfch,10,classical,0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028
arsenic-male-lung,fmcd,0.4,100,1,1,tauscale,rfch,10,classical,0,0.1857142857142857,0.18439716312056736,0.18439716312056736,0.18439716312056736,0.1857142857142857,0.18439716312056736,0.18439716312056736,0.1857142857142857,0.18439716312056736,0.18439716312056736
arsenic-male-lung,fmcd,0.5,100,1,1,tauscale,rfch,10,classical,0,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366,0.16149068322981366
arsenic-male-lung,fmcd,0.5,250,0,1,tauscale,rfch,10,classical,0,0.16149068322981366,0.16149068322981366,0.155688622754491,0.155688622754491,0.155688622754491,0.155688622754491,0.155688622754491,0.16049382716049382,0.155688622754491,0.16149068322981366
cardio,ogk,0.05,1000,0,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardio,olivehawkins,0.05,1000,0,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardio,fmcd,0.1,1000,0,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,ogk,0.1,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardio,olivehawkins,0.1,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardio,fmcd,0.2,1000,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.05,25,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
pima,olivehawkins,0.2,500,1,2,tauscale,rfch,10,classical,0,0.3176178660049628,0.3176178660049628,0.3176178660049628,0.3176178660049628,0.3176178660049628,0.3176178660049628,0.3176178660049628,0.3176178660049628,0.3176178660049628,0.3176178660049628
pima,fmcd,0.05,1000,0,2,tauscale,rfch,10,classical,0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913
pima,fmcd,0.05,750,0,2,tauscale,rfch,10,classical,0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913
pima,fmcd,0.05,500,0,2,tauscale,rfch,10,classical,0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913
pima,fmcd,0.05,250,0,2,tauscale,rfch,10,classical,0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913
pima,fmcd,0.05,100,0,2,tauscale,rfch,10,classical,0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913
pima,ogk,0.05,100,1,2,tauscale,rfch,10,classical,0,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136
pima,olivehawkins,0.05,100,1,2,tauscale,rfch,10,classical,0,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193
pima,fmcd,0.1,100,1,2,tauscale,rfch,10,classical,0,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675
satellite,olivehawkins,0.5,250,1,2,tauscale,rfch,20,classical,0,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275
satellite,olivehawkins,0.5,250,1,2,tauscale,rfch,15,classical,0,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275,0.6887149709669275
satellite,olivehawkins,0.5,250,1,2,tauscale,rfch,5,classical,0,0.6883673984355286,0.6883673984355286,0.6883673984355286,0.6883673984355286,0.6883673984355286,0.6883673984355286,0.6883673984355286,0.6883673984355286,0.6883673984355286,0.6883673984355286
satellite,olivehawkins,0.5,250,1,2,tauscale,rfch,10,medianball,0,0.6886982845610495,0.6886982845610495,0.6886982845610495,0.6886982845610495,0.6886982845610495,0.6886982845610495,0.6886982845610495,0.6886982845610495,0.6886982845610495,0.6886982845610495
satellite,olivehawkins,0.5,250,1,2,tauscale,rfch,10,elemental,0,0.6888720666161998,0.6892198939661701,0.6888720666161998,0.6890459363957597,0.6888720666161998,0.6888720666161998,0.6886982845610495,0.6888720666161998,0.6887149709669275,0.6890459363957597
satellite,ogk,0.5,1000,1,2,tauscale,rfch,20,classical,0,0.6257088846880908,0.6257088846880908,0.6257088846880908,0.6257088846880908,0.6257088846880908,0.6257088846880908,0.6257088846880908,0.6257088846880908,0.6257088846880908,0.6257088846880908
satellite,olivehawkins,0.3,1000,1,2,tauscale,rfch,20,classical,0,0.6870886075949367,0.6870886075949367,0.6870886075949367,0.6870886075949367,0.6870886075949367,0.6870886075949367,0.6870886075949367,0.6870886075949367,0.6870886075949367,0.6870886075949367
satellite,olivehawkins,0.4,750,1,2,tauscale,rfch,20,classical,0,0.6890459363957597,0.6890459363957597,0.6890459363957597,0.6890459363957597,0.6890459363957597,0.6890459363957597,0.6890459363957597,0.6890459363957597,0.6890459363957597,0.6890459363957597
satimage-2,olivehawkins,0.05,1000,1,2,tauscale,rfch,20,classical,0,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602
satimage-2,olivehawkins,0.05,100,1,2,tauscale,rfch,20,classical,0,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602
satimage-2,olivehawkins,0.05,100,1,2,tauscale,rfch,2,classical,0,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602,0.10070921985815602
thyroid,olivehawkins,0.2,500,1,2,tauscale,rfch,10,classical,0,0.19057377049180327,0.19057377049180327,0.19057377049180327,0.19057377049180327,0.19057377049180327,0.19057377049180327,0.19057377049180327,0.19057377049180327,0.19057377049180327,0.19057377049180327
thyroid,olivehawkins,0.1,500,1,2,tauscale,rfch,10,classical,0,0.19135802469135804,0.19135802469135804,0.19135802469135804,0.19135802469135804,0.19135802469135804,0.19135802469135804,0.19135802469135804,0.19135802469135804,0.19135802469135804,0.19135802469135804
thyroid,olivehawkins,0.05,500,1,2,tauscale,rfch,10,classical,0,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114
thyroid,olivehawkins,0.05,750,1,2,tauscale,rfch,10,classical,0,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114,0.19155509783728114
thyroid,ogk,0.05,750,1,2,tauscale,rfch,10,classical,0,0.14318706697459582,0.14318706697459582,0.14318706697459582,0.14318706697459582,0.14318706697459582,0.14318706697459582,0.14318706697459582,0.14318706697459582,0.14318706697459582,0.14318706697459582
thyroid,fmcd,0.05,1000,1,2,tauscale,rfch,10,classical,0,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138
thyroid,fmcd,0.05,100,1,2,tauscale,rfch,10,classical,0,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138,0.2450066577896138
wine,fmcd,0.1,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine,fmcd,0.2,1000,1,2,tauscale,rfch,10,classical,0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.6060606060606061,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.6060606060606061,0.5882352941176471
wine,fmcd,0.2,750,0,2,tauscale,rfch,10,classical,0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471
wine,ogk,0.2,750,1,2,tauscale,rfch,10,classical,0,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304
wine,olivehawkins,0.2,750,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine,ogk,0.2,500,0,2,tauscale,rfch,10,classical,0,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304
wine,olivehawkins,0.2,500,0,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine,fmcd,0.25,750,0,2,tauscale,rfch,10,classical,0,0.5128205128205129,0.5263157894736842,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.5263157894736842,0.5128205128205129
wine,fmcd,0.5,1000,0,2,tauscale,rfch,10,classical,0,0.4347826086956522,0.4255319148936171,0.4166666666666667,0.4255319148936171,0.4444444444444445,0.4255319148936171,0.4166666666666667,0.4255319148936171,0.4255319148936171,0.4347826086956522
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,20,medianball,0,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,15,medianball,0,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694,0.42702702702702694
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,5,medianball,0,0.4263181613339342,0.4263181613339342,0.4263181613339342,0.4263181613339342,0.4263181613339342,0.4263181613339342,0.4263181613339342,0.4263181613339342,0.4263181613339342,0.4263181613339342
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,2,medianball,0,0.40923494794024445,0.40923494794024445,0.40923494794024445,0.40923494794024445,0.40923494794024445,0.40923494794024445,0.40923494794024445,0.40923494794024445,0.40923494794024445,0.40923494794024445
annthyroid,olivehawkins,0.05,1000,1,2,tauscale,rfch,2,elemental,0,0.40162822252374497,0.41568981064021643,0.41568981064021643,0.39927732610659444,0.43509724106739034,0.40018107741059306,0.386950611690077,0.4034373586612393,0.42205151378219613,0.38984587488667266
annthyroid,fmcd,0.05,1000,1,2,tauscale,rfch,2,classical,0,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221,0.4480088495575221
annthyroid,olivehawkins,0.1,1000,1,2,tauscale,rfch,2,classical,0,0.4082920234339793,0.4082920234339793,0.4082920234339793,0.4082920234339793,0.4082920234339793,0.4082920234339793,0.4082920234339793,0.4082920234339793,0.4082920234339793,0.4082920234339793
annthyroid,olivehawkins,0.1,1000,1,2,tauscale,rfch,5,classical,0,0.42665474060822894,0.42665474060822894,0.42665474060822894,0.42665474060822894,0.42665474060822894,0.42665474060822894,0.42665474060822894,0.42665474060822894,0.42665474060822894,0.42665474060822894
annthyroid,olivehawkins,0.25,1000,1,2,tauscale,rfch,20,medianball,0,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114
annthyroid,olivehawkins,0.25,1000,1,2,tauscale,rfch,15,medianball,0,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114,0.43371378402107114
annthyroid,olivehawkins,0.25,1000,1,2,tauscale,rfch,5,medianball,0,0.42907488986784137,0.42907488986784137,0.42907488986784137,0.42907488986784137,0.42907488986784137,0.42907488986784137,0.42907488986784137,0.42907488986784137,0.42907488986784137,0.42907488986784137
annthyroid,fmcd,0.25,1000,1,2,tauscale,rfch,10,elemental,0,0.4424942263279446,0.4424942263279446,0.4431082331174838,0.4424942263279446,0.44269870609981515,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446,0.4424942263279446
appendicitis,olivehawkins,0.4,1000,1,2,tauscale,rfch,20,medianball,0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
appendicitis,olivehawkins,0.4,1000,1,2,tauscale,rfch,20,elemental,0,0.3508771929824561,0.4918032786885245,0.42622950819672134,0.5333333333333333,0.3728813559322034,0.4666666666666667,0.5517241379310345,0.5245901639344264,0.42622950819672134,0.5245901639344264
appendicitis,fmcd,0.4,1000,1,2,tauscale,rfch,20,classical,0,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5333333333333333,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5245901639344264,0.5333333333333333,0.5245901639344264
appendicitis,olivehawkins,0.5,1000,1,2,tauscale,rfch,20,classical,0,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646,0.5161290322580646
appendicitis,olivehawkins,0.3,1000,1,2,tauscale,rfch,20,classical,0,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882
appendicitis,olivehawkins,0.4,750,1,2,tauscale,rfch,20,classical,0,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449
arsenic-female-bladder,ogk,0.5,1000,1,3,qn,rfch,10,classical,0,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904,0.23225806451612904
arsenic-female-lung,ogk,0.5,1000,1,3,qn,rfch,10,classical,0,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284,0.31914893617021284
arsenic-male-bladder,olivehawkins,0.5,1000,1,1,tauscale,rmvn,10,classical,0,0.17989417989417988,0.17989417989417988,0.17989417989417988,0.17989417989417988,0.17989417989417988,0.17989417989417988,0.17989417989417988,0.17989417989417988,0.17989417989417988,0.17989417989417988
arsenic-male-bladder,olivehawkins,0.5,1000,1,1,tauscale,rfch,15,classical,0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028
arsenic-male-bladder,olivehawkins,0.5,750,1,1,tauscale,rfch,15,classical,0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028
arsenic-male-bladder,olivehawkins,0.5,500,1,1,tauscale,rfch,15,classical,0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028
arsenic-male-bladder,olivehawkins,0.5,250,1,1,tauscale,rfch,15,classical,0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028
arsenic-male-bladder,olivehawkins,0.5,100,1,1,tauscale,rfch,15,classical,0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.2112676056338028
arsenic-male-bladder,olivehawkins,0.5,100,1,1,tauscale,rfch,5,classical,0,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.2158273381294964
arsenic-male-lung,fmcd,0.4,50,1,1,tauscale,rfch,10,classical,0,0.1857142857142857,0.18439716312056736,0.18439716312056736,0.1984732824427481,0.18439716312056736,0.1793103448275862,0.18439716312056736,0.18439716312056736,0.18439716312056736,0.18439716312056736
arsenic-male-lung,fmcd,0.4,100,0,1,tauscale,rfch,10,classical,0,0.1793103448275862,0.1793103448275862,0.1793103448275862,0.1793103448275862,0.1793103448275862,0.1793103448275862,0.1793103448275862,0.1793103448275862,0.1793103448275862,0.1793103448275862
arsenic-male-lung,ogk,0.4,100,1,1,tauscale,rfch,10,classical,0,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825,0.27956989247311825
arsenic-male-lung,olivehawkins,0.4,100,1,1,tauscale,rfch,10,classical,0,0.21138211382113822,0.21138211382113822,0.21138211382113822,0.21138211382113822,0.21138211382113822,0.21138211382113822,0.21138211382113822,0.21138211382113822,0.21138211382113822,0.21138211382113822
cardio,fmcd,0.2,1000,0,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,ogk,0.2,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardio,olivehawkins,0.2,1000,1,2,tauscale,rfch,10,classical,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cardio,fmcd,0.25,1000,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
cardio,fmcd,0.05,10,1,2,tauscale,rfch,10,classical,0,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269,0.2877846790890269
pima,olivehawkins,0.1,500,1,2,tauscale,rfch,10,classical,0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
pima,olivehawkins,0.05,500,1,2,tauscale,rfch,10,classical,0,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193,0.31898734177215193
pima,ogk,0.05,1000,0,2,tauscale,rfch,10,classical,0,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136,0.46790890269151136
