,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
258,PieChart2,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
259,PieChart2,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
260,PieChart2,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
261,PieChart2,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
262,PieChart2,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
263,PieChart2,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
264,PieChart2,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
265,PieChart2,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
266,PieChart2,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
267,PieChart2,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
268,PieChart2,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
269,PieChart2,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
270,PieChart2,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
271,PieChart2,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
272,PieChart2,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
273,PieChart2,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
274,PieChart2,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
275,PieChart2,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
276,PieChart2,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
277,PieChart2,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
278,PieChart2,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
279,PieChart2,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
280,PieChart3,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
281,PieChart3,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.07872340425531912,0.2727272727272729,-0.001078629163890147
282,PieChart3,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.11404958677685943,0.1346153846153846,0.0016673451264674485
283,PieChart3,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.12770270270270262,0.10526315789473681,0.0031615656295851664
284,PieChart3,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.14097421203438393,0.08629441624365504,0.0049571124427021775
285,PieChart3,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1692307692307692,0.03597122302158268,0.00028335016978004693
286,PieChart3,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.027631578947368406,0.6000000000000001,-0.001870413675879827
287,PieChart3,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.09074889867841404,0.23255813953488375,0.0045820107688266205
288,PieChart3,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
289,PieChart3,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
290,PieChart3,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
291,PieChart3,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
292,PieChart3,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
293,PieChart3,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
294,PieChart3,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
295,PieChart3,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
296,PieChart3,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
297,PieChart3,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
298,PieChart3,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
299,PieChart3,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
300,PieChart3,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
301,PieChart3,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
302,PieChart3,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
303,PieChart3,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
304,PieChart3,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
305,PieChart3,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
306,PieChart3,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
307,PieChart3,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
308,PieChart3,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
309,PieChart3,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
310,PieChart3,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
311,PieChart3,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
312,PieChart3,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
313,PieChart3,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
314,PieChart3,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
315,PizzaCutter1,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
316,PizzaCutter1,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.061176470588235256,0.5000000000000008,0.0011787580603370158
317,PizzaCutter1,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.07288135593220334,0.2500000000000004,0.007969258149418772
318,PizzaCutter1,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.08079470198675491,0.3061224489795918,0.0031373766269929357
319,PizzaCutter1,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.11630434782608692,0.10843373493975901,0.004895482676401229
320,PizzaCutter1,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.11428571428571424,0.1111111111111113,-0.0009275945689286293
321,PizzaCutter1,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.034375,0.75,-0.0014725413285772162
322,PizzaCutter1,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.07826086956521736,0.2777777777777781,-0.0011717528036091012
323,PizzaCutter1,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
324,PizzaCutter1,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
325,PizzaCutter1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
326,PizzaCutter1,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
327,PizzaCutter1,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
328,PizzaCutter1,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
329,PizzaCutter1,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
330,PizzaCutter1,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
331,PizzaCutter1,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
332,PizzaCutter1,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
333,PizzaCutter1,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
334,PizzaCutter1,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
335,PizzaCutter1,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
336,PizzaCutter1,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
337,PizzaCutter1,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
338,PizzaCutter1,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
339,PizzaCutter1,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
340,PizzaCutter1,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
341,PizzaCutter1,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
342,PizzaCutter1,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
343,PizzaCutter1,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
344,PizzaCutter1,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
345,PizzaCutter1,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
346,PizzaCutter1,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
347,PizzaCutter1,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
348,PizzaCutter1,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
349,PizzaCutter1,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
350,PizzaCutter3,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
351,PizzaCutter3,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.06480446927374302,0.14893617021276595,0.0005737188919401741
352,PizzaCutter3,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.10649350649350646,0.14285714285714318,-0.004236510330105826
353,PizzaCutter3,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.14628975265017666,0.060240963855421645,0.0004506476123146286
354,PizzaCutter3,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.15952380952380946,0.07692307692307694,-0.0030715025562631855
355,PizzaCutter3,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1618556701030927,0.09163346613545838,0.0024486758621849064
356,PizzaCutter3,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.025531914893616982,0.23076923076923184,0.003988219701479654
357,PizzaCutter3,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.11214953271028034,0.15463917525773208,-0.0063267546486709585
358,PizzaCutter3,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
359,PizzaCutter3,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
360,PizzaCutter3,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
361,PizzaCutter3,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
362,PizzaCutter3,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
363,PizzaCutter3,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
364,PizzaCutter3,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
365,PizzaCutter3,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
366,PizzaCutter3,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
367,PizzaCutter3,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
368,PizzaCutter3,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
369,PizzaCutter3,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
370,PizzaCutter3,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
371,PizzaCutter3,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
372,PizzaCutter3,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
373,PizzaCutter3,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
374,PizzaCutter3,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
375,PizzaCutter3,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
376,PizzaCutter3,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
377,PizzaCutter3,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
378,PizzaCutter3,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
379,PizzaCutter3,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
380,PizzaCutter3,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
381,PizzaCutter3,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
382,PizzaCutter3,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
383,PizzaCutter3,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
384,PizzaCutter3,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
385,analcatdata_apnea1,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
386,analcatdata_apnea1,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.06117647058823526,0.8823529411764709,0.005677784506230156
387,analcatdata_apnea1,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.10555555555555549,0.30434782608695693,-0.015116413998705096
388,analcatdata_apnea1,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.11212121212121207,0.3225806451612904,0.024533475309127306
389,analcatdata_apnea1,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.16666666666666666,0.06306306306306324,0.04299371999793534
390,analcatdata_apnea1,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.16333333333333325,0.13333333333333325,0.020289639638341486
391,analcatdata_apnea1,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
392,analcatdata_apnea1,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.08101265822784805,0.2800000000000004,0.03353101487295707
393,analcatdata_apnea1,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
394,analcatdata_apnea1,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
395,analcatdata_apnea1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
396,analcatdata_apnea1,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
397,analcatdata_apnea1,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
398,analcatdata_apnea1,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
399,analcatdata_apnea1,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
400,analcatdata_apnea1,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
401,analcatdata_apnea1,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
402,analcatdata_apnea1,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
403,analcatdata_apnea1,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
404,analcatdata_apnea1,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
405,analcatdata_apnea1,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
406,analcatdata_apnea1,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
407,analcatdata_apnea1,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
408,analcatdata_apnea1,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
409,analcatdata_apnea1,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
410,analcatdata_apnea1,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
411,analcatdata_apnea1,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
412,analcatdata_apnea1,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
413,analcatdata_apnea1,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
414,analcatdata_apnea1,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
415,analcatdata_apnea1,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
416,analcatdata_apnea1,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
417,analcatdata_apnea1,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
418,analcatdata_apnea1,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
419,analcatdata_apnea1,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
420,analcatdata_apnea2,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
421,analcatdata_apnea2,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.10681818181818177,0.2972972972972975,0.0464321207690782
422,analcatdata_apnea2,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.12432432432432428,0.5357142857142858,-0.017971956425109126
423,analcatdata_apnea2,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.14370370370370367,0.2876712328767125,-8.471103870458364e-05
424,analcatdata_apnea2,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1622641509433962,0.15517241379310356,0.00339562865975006
425,analcatdata_apnea2,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.16721311475409834,0.3166666666666667,0.02830326568452756
426,analcatdata_apnea2,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
427,analcatdata_apnea2,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.05121951219512192,0.7142857142857143,-0.007591480362925913
428,analcatdata_apnea2,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
429,analcatdata_apnea2,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
430,analcatdata_apnea2,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
431,analcatdata_apnea2,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
432,analcatdata_apnea2,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
433,analcatdata_apnea2,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
434,analcatdata_apnea2,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
435,analcatdata_apnea2,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
436,analcatdata_apnea2,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
437,analcatdata_apnea2,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
438,analcatdata_apnea2,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
439,analcatdata_apnea2,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
440,analcatdata_apnea2,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
441,analcatdata_apnea2,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
442,analcatdata_apnea2,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
443,analcatdata_apnea2,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
444,analcatdata_apnea2,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
445,analcatdata_apnea2,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
446,analcatdata_apnea2,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
447,analcatdata_apnea2,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
448,analcatdata_apnea2,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
449,analcatdata_apnea2,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
450,analcatdata_apnea2,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
451,analcatdata_apnea2,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
452,analcatdata_apnea2,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
453,analcatdata_apnea2,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
454,analcatdata_apnea2,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
455,analcatdata_apnea3,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
456,analcatdata_apnea3,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0649350649350649,0.20000000000000034,-0.005550555989066295
457,analcatdata_apnea3,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.11599999999999995,0.31914893617021267,0.008071900492369279
458,analcatdata_apnea3,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.1278688524590163,0.12499999999999989,-0.0012719045210206408
459,analcatdata_apnea3,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.10896551724137926,0.3913043478260869,0.016636587285524747
460,analcatdata_apnea3,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1353293413173652,0.4285714285714285,0.016131070970683156
461,analcatdata_apnea3,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
462,analcatdata_apnea3,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.03235294117647057,1.0,0.03634596280001599
463,analcatdata_apnea3,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
464,analcatdata_apnea3,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
465,analcatdata_apnea3,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
466,analcatdata_apnea3,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
467,analcatdata_apnea3,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
468,analcatdata_apnea3,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
469,analcatdata_apnea3,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
470,analcatdata_apnea3,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
471,analcatdata_apnea3,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
472,analcatdata_apnea3,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
473,analcatdata_apnea3,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
474,analcatdata_apnea3,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
475,analcatdata_apnea3,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
476,analcatdata_apnea3,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
477,analcatdata_apnea3,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
478,analcatdata_apnea3,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
479,analcatdata_apnea3,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
480,analcatdata_apnea3,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
481,analcatdata_apnea3,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
482,analcatdata_apnea3,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
483,analcatdata_apnea3,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
484,analcatdata_apnea3,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
485,analcatdata_apnea3,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
486,analcatdata_apnea3,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
487,analcatdata_apnea3,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
488,analcatdata_apnea3,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
489,analcatdata_apnea3,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
490,analcatdata_challenger,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
491,analcatdata_challenger,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.02666666666666666,0.0,0.07392595858131022
492,analcatdata_challenger,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.05714285714285714,1.0,0.2038778051622781
493,analcatdata_challenger,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.06666666666666664,1.0,0.053792677910324986
494,analcatdata_challenger,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.06329966329966329,1.0,0.14380110638989246
495,analcatdata_challenger,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.05734265734265731,1.0,0.09432416616809104
496,analcatdata_challenger,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.08148148148148145,0.777777777777778,0.06819461584167467
497,analcatdata_challenger,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.087719298245614,0.49999999999999994,0.09249399311643612
498,analcatdata_challenger,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
499,analcatdata_challenger,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
500,analcatdata_challenger,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
501,analcatdata_challenger,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
502,analcatdata_challenger,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
503,analcatdata_challenger,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
504,analcatdata_challenger,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
505,analcatdata_challenger,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
506,analcatdata_challenger,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
507,analcatdata_challenger,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
508,analcatdata_challenger,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
509,analcatdata_challenger,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
510,analcatdata_challenger,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
511,analcatdata_challenger,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
512,analcatdata_challenger,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
513,analcatdata_challenger,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
514,analcatdata_challenger,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
515,analcatdata_challenger,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
516,analcatdata_challenger,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
517,analcatdata_challenger,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
